#name, A, B
NODE_0013261, 0.9999999897942645, 1.020573552165356e-08
NODE_0013262, 0.9999157592281606, 8.424077183942418e-05
EPI_ISL_2525375|1872536|A/Michigan/88/2020|Original|2020-02-17, 1.0, 0.0
VDL|A/swine/Ohio/13385/2020|Unsubtypable|OH|2020-02-18||pdmH1, 0.0, 1.0
NODE_0013263, 0.9999999999993366, 6.633779583816005e-13
EPI_ISL_2521589|1870861|A/Texas/192/2020|Original|2020-02-16, 1.0, 0.0
EPI_ISL_2245115|1860517|A/Washington/132/2020|Original|2020-02-18, 1.0, 0.0
NODE_0013264, 0.9999999999880739, 1.192613894834172e-11
EPI_ISL_416920|1717839|A/California/40/2020|Original|2020-02-19, 1.0, 0.0
NODE_0013265, 0.9999999999779529, 2.204694953493254e-11
EPI_ISL_2246225|1862402|A/Tennessee/68/2020|Original|2020-02-20, 1.0, 0.0
NODE_0013266, 0.9999999999779527, 2.2047333931684232e-11
EPI_ISL_2246247|1862555|A/Tennessee/69/2020|Original|2020-02-26, 1.0, 0.0
NODE_0013267, 0.9999999999779529, 2.2047148314082452e-11
EPI_ISL_424710|1725540|A/Tennessee/28/2020|Original|2020-02-27, 1.0, 0.0
NODE_0013268, 0.9999999999828402, 1.715971394161016e-11
EPI_ISL_528979|1801789|A/Texas/150/2020|Original|2020-03-03, 0.9999999999999999, 0.0
NODE_0013269, 0.9999999998006804, 1.993193865255739e-10
EPI_ISL_430762|1734777|A/Arizona/16/2020|Original|2020-03-25, 1.0, 0.0
NODE_0013270, 0.9999999999995076, 4.923482699838081e-13
EPI_ISL_2308168|1867994|A/Tennessee/51/2020|Original|2020-03-06, 1.0, 0.0
EPI_ISL_490907|1756978|A/North_Carolina/12136/2020|Original|2020-03-04, 1.0, 0.0
NODE_0015431, 0.999999996296767, 3.7032331535074716e-09
NODE_0015432, 0.9999998707999712, 1.2920002889350757e-07
NODE_0009588, 0.9999999972580726, 2.7419274792290915e-09
EPI_ISL_331995|1324035|A/Michigan/403/2018|Original|2018-10-12, 1.0, 0.0
EPI_ISL_371852|1523423|A/California/NHRC-OID_BOX-ILI-0007/2019||2019-01-21, 1.0, 0.0
NODE_0015434, 0.9999998804679564, 1.1953204353198453e-07
NODE_0009590, 0.9999999999293565, 7.064360520459569e-11
EPI_ISL_340995|1367826|A/California/14/2019|Original|2019-01-08, 1.0, 0.0
EPI_ISL_340986|1367754|A/California/15/2019|Original|2019-01-08, 1.0, 0.0
NODE_0010631, 0.9999999765011605, 2.3498839674885104e-08
NODE_0010633, 0.9999999998416428, 1.5835719572273508e-10
EPI_ISL_331971|1323844|A/Arizona/43/2018|Original|2018-10-07, 0.9999999999999999, 0.0
NODE_0010634, 0.9999999999116118, 8.838813760067554e-11
EPI_ISL_376410|1538390|A/Maryland/7527/2018|Original|2018-10-22, 0.9999999999999999, 0.0
NODE_0010635, 0.9999999996593123, 3.406876828987786e-10
EPI_ISL_331435|1320178|A/Wisconsin/498/2018|Original|2018-10-25, 0.9999999999999999, 0.0
NODE_0010636, 0.9999672385083839, 3.276149161606833e-05
EPI_ISL_332624|1328227|A/Pennsylvania/507/2018|Original|2018-11-17, 1.0, 0.0
VDL|A/swine/Pennsylvania/87350/2018|H1N1|HA|swine|2018-12-12, 0.0, 1.0
NODE_0009595, 0.9999999999878597, 1.2140366958762158e-11
EPI_ISL_358739|1453964|A/Pennsylvania/542/2018|Original|2018-12-31, 0.9999999999999999, 0.0
EPI_ISL_358751|1454054|A/Pennsylvania/18/2019|Original|2019-01-11, 1.0, 0.0
NODE_0009599, 0.9999999000606823, 9.993931777178865e-08
EPI_ISL_359093|1456761|A/Pennsylvania/572/2019|Original|2019-02-04, 1.0, 0.0
EPI_ISL_359106|1456864|A/Pennsylvania/609/2019|Original|2019-02-17, 1.0, 0.0
NODE_0010639, 0.99999999977494, 2.2506011824846753e-10
EPI_ISL_369781|1516701|A/New_Mexico/8028/2019|Original|2019-01-11, 0.9999999999999999, 0.0
NODE_0010644, 0.9999999999915429, 8.457139174181385e-12
NODE_0010645, 0.999999999999511, 4.890860519978086e-13
EPI_ISL_339578|1361087|A/Montana/06/2019|Original|2019-01-15, 1.0, 0.0
EPI_ISL_358815|1454562|A/Wisconsin/09/2019|Original|2019-01-16, 1.0, 0.0
NODE_0010646, 0.9999999999902068, 9.793158980929486e-12
EPI_ISL_339621|1363557|A/New_Hampshire/04/2019|Original|2019-01-14, 1.0, 0.0
NODE_0010647, 0.9999999998232281, 1.767719260708165e-10
EPI_ISL_341006|1367912|A/Arkansas/03/2019|Original|2019-01-21, 1.0, 0.0
EPI_ISL_366435|1499436|A/South_Carolina/8659/2019|Original|2019-02-07, 0.9999999999999999, 0.0
NODE_0015448, 0.9999999950859025, 4.914097405872959e-09
NODE_0010017, 0.999997882219515, 2.1177804850639164e-06
EPI_ISL_359832|1462625|A/Wisconsin/359/2019|Original|2019-03-18, 1.0, 0.0
NODE_0010018, 0.999999981994188, 1.8005811835219946e-08
EPI_ISL_380301|1558724|A/Washington/221/2019|Original|2019-02-15, 1.0, 0.0
NODE_0010019, 0.9999999182448, 8.175520022918991e-08
EPI_ISL_380830|1562924|A/Wisconsin/544/2019|Original|2019-04-18, 1.0, 0.0
EPI_ISL_392618|1597770|A/Arizona/32/2019|Original|2019-07-11, 1.0, 0.0
EPI_ISL_362301|1480163|A/District_Of_Columbia/28/2019|Original|2019-04-12, 0.9999999999999999, 0.0
NODE_0010022, 0.9999998297881314, 1.7021186858380522e-07
EPI_ISL_380710|1561975|A/Washington/606/2019|Original|2019-03-30, 1.0, 0.0
NODE_0010023, 0.999999999983452, 1.6548008416660934e-11
EPI_ISL_502035|1770929|A/Texas/9800/2019||2019-04-19, 1.0, 0.0
EPI_ISL_502015|1770751|A/Texas/9799/2019||2019-04-19, 1.0, 0.0
NODE_0015454, 0.9999999998647974, 1.352026646853214e-10
NODE_0008523, 0.9999972949049979, 2.705095002137126e-06
EPI_ISL_387200|1575437|A/Washington/8555/2019|Original|2019-01-29, 1.0, 0.0
EPI_ISL_333816|1334859|A/New_Hampshire/33/2018|Original|2018-11-28, 1.0, 0.0
NODE_0015456, 0.9999999999643996, 3.560030262328787e-11
NODE_0008466, 0.9999999989271587, 1.0728413467858177e-09
EPI_ISL_369921|1517210|A/New_Mexico/8160/2019|Original|2019-01-28, 1.0, 0.0
EPI_ISL_354370|1434166|A/New_York/19/2019|Original|2019-02-24, 1.0, 0.0
EPI_ISL_398870|1631369|A/California/197/2019|Original|2019-11-11, 1.0, 0.0
NODE_0008469, 0.999997322308059, 2.6776919409884203e-06
NODE_0008470, 0.9999997372350969, 2.627649030755908e-07
EPI_ISL_380707|1561951|A/Washington/582/2019|Original|2019-03-27, 1.0, 0.0
EPI_ISL_380334|1558985|A/Washington/301/2019|Original|2019-02-28, 1.0, 0.0
NODE_0008471, 0.999999999167301, 8.32699032919259e-10
EPI_ISL_505757|1789295|A/California/NHRC_OID_FDX80071/2019||2019-02-28, 0.9999999999999999, 0.0
NODE_0010623, 0.9999999998893597, 1.1064036501498213e-10
EPI_ISL_380340|1559032|A/Washington/309/2019|Original|2019-03-01, 1.0, 0.0
EPI_ISL_501939|1770221|A/Hawaii/9217/2019||2019-03-20, 1.0, 0.0
NODE_0015462, 0.9999999998590244, 1.409754869129561e-10
NODE_0008447, 0.9999935580710171, 6.441928982755438e-06
EPI_ISL_368989|1512387|A/Utah/9587/2019|Original|2019-04-08, 1.0, 0.0
EPI_ISL_339570|1361023|A/Hawaii/01/2019|Original|2019-01-03, 1.0, 0.0
NODE_0015464, 0.9999999998696932, 1.303067221517283e-10
NODE_0009997, 0.9999966247221411, 3.3752778587798802e-06
EPI_ISL_377988|1547763|A/Michigan/389/2019|Original|2019-07-03, 1.0, 0.0
NODE_0009998, 0.9999999999998113, 1.8861575177482425e-13
EPI_ISL_351855|1420706|A/Michigan/204/2019|Original|2019-03-12, 1.0, 0.0
NODE_0009999, 0.9999999995136513, 4.863487936152077e-10
EPI_ISL_358637|1453144|A/Pennsylvania/21/2019|Original|2019-01-14, 0.9999999999999999, 0.0
EPI_ISL_358642|1453184|A/Pennsylvania/28/2019|Original|2019-01-17, 1.0, 0.0
NODE_0015468, 0.9999999482390789, 5.176092101083075e-08
EPI_ISL_366750|1501724|A/California/NHRC-OID_FDX80044/2018||2018-11-27, 0.9999999999999999, 0.0
NODE_0010003, 0.9999999209337087, 7.906629128001362e-08
EPI_ISL_344810|1383012|A/Illinois/08/2019|Original|2019-02-03, 1.0, 0.0
NODE_0015470, 0.9999999990952212, 9.047788129507558e-10
EPI_ISL_370565|1520530|A/Texas/7937/2019|Original|2019-01-14, 0.9999999999999999, 0.0
EPI_ISL_348081|1396807|A/California/85/2019|Original|2019-03-04, 1.0, 0.0
NODE_0010654, 0.9999999956013823, 4.398617743407321e-09
NODE_0010010, 0.9999994316648783, 5.683351217982392e-07
NODE_0010015, 0.9999996839302563, 3.160697439030409e-07
EPI_ISL_380687|1561791|A/Washington/534/2019|Original|2019-03-22, 1.0, 0.0
EPI_ISL_359743|1461917|A/Wisconsin/198/2019|Original|2019-03-02, 1.0, 0.0
NODE_0010657, 0.9999999796080616, 2.0391938511543603e-08
EPI_ISL_380591|1561029|A/Wisconsin/504/2019|Original|2019-04-03, 1.0, 0.0
NODE_0010658, 0.9999999837708162, 1.6229183813348394e-08
EPI_ISL_380590|1561021|A/Wisconsin/503/2019|Original|2019-04-03, 0.9999999999999999, 0.0
NODE_0010659, 0.9999999995761476, 4.2385229814806327e-10
EPI_ISL_359799|1462362|A/Wisconsin/304/2019|Original|2019-03-13, 1.0, 0.0
NODE_0010661, 0.9999999997190555, 2.8094445254298464e-10
EPI_ISL_380588|1561005|A/Wisconsin/501/2019|Original|2019-04-03, 1.0, 0.0
NODE_0010670, 0.9999999999995063, 4.937434058064528e-13
EPI_ISL_380561|1560795|A/Wisconsin/422/2019|Original|2019-03-21, 1.0, 0.0
EPI_ISL_380559|1560783|A/Wisconsin/421/2019|Original|2019-03-21, 1.0, 0.0
NODE_0010671, 0.9999994654530008, 5.345469992191141e-07
EPI_ISL_348026|1398011|A/Ohio/09/2019|Original|2019-02-17, 1.0, 0.0
NODE_0010673, 0.9999999459396155, 5.406038457654641e-08
EPI_ISL_355509|1437772|A/Florida/37/2019|Original|2019-03-25, 1.0, 0.0
NODE_0010674, 0.9999999999224324, 7.756753201465161e-11
NODE_0010675, 0.9999999999995097, 4.90267286996727e-13
EPI_ISL_380956|1563918|A/Texas/154/2019|Original|2019-02-04, 1.0, 0.0
EPI_ISL_359003|1456047|A/Texas/94/2019|Original|2019-02-04, 1.0, 0.0
NODE_0010676, 0.99999999959583, 4.0417002489892227e-10
NODE_0010677, 0.9999999999995042, 4.958495775824486e-13
EPI_ISL_358993|1455967|A/Wisconsin/61/2019|Original|2019-02-06, 1.0, 0.0
EPI_ISL_370074|1518278|A/Ohio/8332/2019|Original|2019-02-05, 1.0, 0.0
NODE_0010678, 0.9999999987215017, 1.2784982360115172e-09
EPI_ISL_349788|1408001|A/Illinois/19/2019|Original|2019-03-05, 1.0, 0.0
NODE_0010679, 0.9999999999845222, 1.547790354413439e-11
EPI_ISL_380430|1559746|A/Michigan/368/2019|Original|2019-04-01, 0.9999999999999999, 0.0
EPI_ISL_356221|1442004|A/West_Virginia/29/2019|Original|2019-04-02, 0.9999999999999999, 0.0
NODE_0015487, 0.9999999999488792, 5.1120734798125936e-11
NODE_0009738, 0.9999999999135901, 8.640988098402196e-11
EPI_ISL_369702|1516066|A/Hawaii/7996/2019|Original|2019-01-04, 1.0, 0.0
NODE_0009743, 0.9999984082574535, 1.591742546533096e-06
EPI_ISL_362319|1480302|A/New_Mexico/32/2019|Original|2019-05-01, 0.9999999999999999, 0.0
NODE_0009744, 0.9999999839325894, 1.6067410576259403e-08
EPI_ISL_359057|1456474|A/Michigan/84/2019|Original|2019-02-07, 1.0, 0.0
NODE_0010716, 0.9999999992248615, 7.751385222041742e-10
EPI_ISL_355514|1437812|A/Illinois/24/2019|Original|2019-04-01, 0.9999999999999999, 0.0
EPI_ISL_359239|1457921|A/Washington/98/2019|Original|2019-01-26, 1.0, 0.0
NODE_0010717, 0.9999997450554209, 2.5494457924465844e-07
EPI_ISL_359061|1456506|A/Michigan/85/2019|Original|2019-02-08, 1.0, 0.0
NODE_0010718, 0.9999999797040874, 2.0295912668547247e-08
NODE_0010720, 0.9999999641250866, 3.5874913274176595e-08
EPI_ISL_377952|1547467|A/New_Hampshire/30/2019|Original|2019-06-21, 1.0, 0.0
EPI_ISL_380321|1558881|A/Washington/269/2019|Original|2019-02-25, 1.0, 0.0
NODE_0009739, 0.9999622942959048, 3.770570409527505e-05
EPI_ISL_4071922|1903533|A/USA/InfluenzaA_H1N1_2020_SPHC01/2020||2020-08-03, 1.0, 0.0
NODE_0009740, 0.9999999993772616, 6.227384889071375e-10
EPI_ISL_398871|1631377|A/California/196/2019|Original|2019-11-09, 1.0, 0.0
EPI_ISL_398873|1631393|A/California/195/2019|Original|2019-11-07, 1.0, 0.0
NODE_0009749, 0.9999999999998382, 1.61709847678992e-13
EPI_ISL_358673|1453431|A/Pennsylvania/71/2019|Original|2019-01-29, 1.0, 0.0
EPI_ISL_366792|1501955|A/California/NHRC-OID_FDX100261/2019||2019-01-28, 1.0, 0.0
NODE_0009772, 0.9999991479884558, 8.520115442619043e-07
EPI_ISL_353343|1427087|A/Tennessee/15/2019|Original|2019-02-20, 1.0, 0.0
NODE_0009773, 0.9999999128256588, 8.717434126339142e-08
NODE_0009774, 0.9999999994963533, 5.036467526266149e-10
EPI_ISL_348215|1397945|A/Kentucky/12/2019|Original|2019-02-12, 1.0, 0.0
EPI_ISL_354281|1433460|A/Kentucky/16/2019|Original|2019-02-26, 1.0, 0.0
NODE_0010731, 0.9999999993412185, 6.587814358141925e-10
EPI_ISL_358921|1455397|A/Michigan/69/2019|Original|2019-02-01, 1.0, 0.0
NODE_0010732, 0.9999999490020463, 5.0997953674028876e-08
EPI_ISL_359473|1459781|A/Michigan/197/2019|Original|2019-03-06, 1.0, 0.0
EPI_ISL_380967|1564005|A/Michigan/427/2019|Original|2019-04-25, 1.0, 0.0
NODE_0009755, 0.9999999954976647, 4.502335328252048e-09
EPI_ISL_359451|1459606|A/Michigan/136/2019|Original|2019-02-18, 0.9999999999999999, 0.0
NODE_0009759, 0.9999995729568408, 4.2704315908812183e-07
EPI_ISL_359475|1459797|A/Michigan/198/2019|Original|2019-03-06, 1.0, 0.0
NODE_0009760, 0.9999999991646084, 8.353918125874576e-10
EPI_ISL_359474|1459789|A/Michigan/184/2019|Original|2019-03-04, 1.0, 0.0
EPI_ISL_359460|1459677|A/Michigan/158/2019|Original|2019-02-26, 1.0, 0.0
NODE_0010736, 0.9999999997905769, 2.0942316004436278e-10
EPI_ISL_359065|1456538|A/Michigan/100/2019|Original|2019-02-13, 1.0, 0.0
NODE_0010737, 0.9999999999995075, 4.925209637048391e-13
EPI_ISL_359066|1456546|A/Michigan/101/2019|Original|2019-02-13, 1.0, 0.0
EPI_ISL_359064|1456530|A/Michigan/99/2019|Original|2019-02-13, 1.0, 0.0
NODE_0015508, 0.9999997855660241, 2.1443397578833636e-07
NODE_0009769, 0.9999999999649269, 3.507300067096209e-11
EPI_ISL_358912|1455328|A/Michigan/48/2019|Original|2019-01-24, 1.0, 0.0
EPI_ISL_358911|1455320|A/Michigan/47/2019|Original|2019-01-24, 1.0, 0.0
NODE_0010738, 0.9999999840625087, 1.5937491305873272e-08
EPI_ISL_359063|1456522|A/Michigan/98/2019|Original|2019-02-13, 1.0, 0.0
NODE_0010739, 0.9999999989560345, 1.0439655713722225e-09
NODE_0009766, 0.9999999978780694, 2.121930523214052e-09
EPI_ISL_359072|1456593|A/Michigan/120/2019|Original|2019-02-18, 0.9999999999999999, 0.0
NODE_0010741, 0.9999999997345068, 2.654933206168274e-10
EPI_ISL_359667|1461316|A/Michigan/221/2019|Original|2019-03-08, 1.0, 0.0
NODE_0010742, 0.9999999999558767, 4.4123395453285354e-11
EPI_ISL_359691|1461509|A/Michigan/273/2019|Original|2019-03-18, 1.0, 0.0
NODE_0010743, 0.9999999999779527, 2.2047335012607587e-11
EPI_ISL_380426|1559714|A/Michigan/337/2019|Original|2019-03-25, 0.9999999999999999, 0.0
EPI_ISL_380423|1559690|A/Michigan/314/2019|Original|2019-03-20, 1.0, 0.0
NODE_0010744, 0.9999999995938973, 4.061027004559034e-10
NODE_0009764, 0.9999999976508956, 2.3491044326837405e-09
EPI_ISL_359459|1459669|A/Michigan/154/2019|Original|2019-02-25, 1.0, 0.0
NODE_0010746, 0.9999999994684072, 5.315927807895514e-10
EPI_ISL_359685|1461461|A/Michigan/270/2019|Original|2019-03-16, 1.0, 0.0
EPI_ISL_380435|1559786|A/Michigan/377/2019|Original|2019-04-03, 0.9999999999999999, 0.0
NODE_0010749, 0.9999999997098193, 2.9018065150164655e-10
NODE_0009771, 0.9999999991881374, 8.118625535086072e-10
EPI_ISL_359470|1459757|A/Michigan/181/2019|Original|2019-03-04, 1.0, 0.0
EPI_ISL_359464|1459709|A/Michigan/164/2019|Original|2019-02-27, 0.9999999999999999, 0.0
NODE_0010751, 0.9999999999000908, 9.990904464314397e-11
EPI_ISL_358632|1453107|A/Michigan/427/2018|Original|2018-12-27, 1.0, 0.0
NODE_0010752, 0.99999999910795, 8.920499020260969e-10
EPI_ISL_380356|1559160|A/Washington/325/2019|Original|2019-03-04, 1.0, 0.0
NODE_0010753, 0.999999999823161, 1.7683909405035748e-10
EPI_ISL_380696|1561863|A/Washington/561/2019|Original|2019-03-26, 1.0, 0.0
EPI_ISL_349839|1408394|A/Montana/24/2019|Original|2019-03-13, 0.9999999999999999, 0.0
NODE_0015524, 0.9999999975040031, 2.495996913981031e-09
EPI_ISL_330466|1314378|A/Michigan/398/2018|Original|2018-09-17, 1.0, 0.0
NODE_0015525, 0.9999999998998607, 1.0013937975981041e-10
NODE_0008448, 0.9999999755363586, 2.4463641316796306e-08
NODE_0008449, 0.999992931244532, 7.068755467940596e-06
EPI_ISL_359116|1456944|A/Pennsylvania/611/2019|Original|2019-02-17, 1.0, 0.0
EPI_ISL_502006|1770742|A/Colorado/9776/2019||2019-05-06, 1.0, 0.0
NODE_0010618, 0.999997927947785, 2.072052214989926e-06
EPI_ISL_364058|1490692|A/Nevada/29/2019|Original|2019-05-17, 1.0, 0.0
EPI_ISL_359059|1456490|A/Michigan/80/2019|Original|2019-02-06, 1.0, 0.0
NODE_0015529, 0.999999998958916, 1.041084082934716e-09
NODE_0009499, 0.9922505190504949, 0.00774948094950515
EPI_ISL_359188|1457513|A/Wisconsin/88/2019|Original|2019-02-17, 1.0, 0.0
NODE_0009500, 0.09535021538485414, 0.9046497846151459
VDL|A/swine/Michigan/57548/2019|H1N1|HA|swine|2019-07-31, 0.0, 1.0
VDL|A/swine/Michigan/77783/2019|Mixed|HA|swine|2019-10-15, 0.0, 0.9999999999999999
NODE_0015532, 0.9999999998702055, 1.2979456515495785e-10
NODE_0009494, 0.9999979368450247, 2.0631549752546273e-06
EPI_ISL_380682|1561751|A/Washington/512/2019|Original|2019-03-19, 0.9999999999999999, 0.0
EPI_ISL_380747|1562268|A/Washington/629/2019|Original|2019-04-04, 0.9999999999999999, 0.0
NODE_0015534, 0.9999999998865171, 1.1348279506666418e-10
NODE_0008486, 0.9999993830447866, 6.169552134540531e-07
EPI_ISL_359649|1461172|A/Michigan/206/2019|Original|2019-03-06, 1.0, 0.0
EPI_ISL_359777|1462187|A/Wisconsin/255/2019|Original|2019-03-08, 0.9999999999999999, 0.0
NODE_0010986, 0.9999999999547975, 4.520244926853133e-11
NODE_0008411, 0.9999998627047016, 1.3729529826231544e-07
EPI_ISL_348231|1398096|A/Massachusetts/11/2019|Original|2019-02-10, 0.9999999999999999, 0.0
EPI_ISL_359517|1460131|A/Pennsylvania/803/2019|Original|2019-03-06, 0.9999999999999999, 0.0
EPI_ISL_386880|1573980|A/District_Of_Columbia/38/2019|Original|2019-07-21, 1.0, 0.0
NODE_0010988, 0.9999999998608735, 1.391265171482913e-10
EPI_ISL_354263|1433317|A/Arizona/22/2019|Original|2019-03-22, 1.0, 0.0
NODE_0010989, 0.9999999999011354, 9.886452130147417e-11
NODE_0008544, 0.9999999963587349, 3.641265149177014e-09
EPI_ISL_340998|1367850|A/Florida/09/2019|Original|2019-01-19, 1.0, 0.0
NODE_0010991, 0.9999999995879887, 4.1201140547157987e-10
EPI_ISL_359199|1457601|A/Wisconsin/73/2019|Original|2019-02-11, 1.0, 0.0
NODE_0010992, 0.9999999999995041, 4.959836024778597e-13
EPI_ISL_358986|1455911|A/Wisconsin/51/2019|Original|2019-02-02, 1.0, 0.0
EPI_ISL_358987|1455919|A/Wisconsin/53/2019|Original|2019-02-03, 1.0, 0.0
NODE_0010993, 0.9999999999745589, 2.5441081183825374e-11
NODE_0009780, 0.9999999999996749, 3.250355723843935e-13
NODE_0009805, 0.9980018914358405, 0.0019981085641594325
VDL|A/swine/Iowa/81527/2019|Unsubtypable|HA|swine|2019-10-28, 0.0, 1.0
EPI_ISL_354255|1433254|A/Georgia/17/2019|Original|2019-03-10, 1.0, 0.0
NODE_0009849, 0.9955447106536348, 0.004455289346365235
NODE_0009850, 0.9999999992927893, 7.072108810383573e-10
EPI_ISL_342276|1372743|A/Wisconsin/26/2019|Original|2019-01-29, 0.9999999999999999, 0.0
EPI_ISL_342277|1372751|A/Wisconsin/25/2019|Original|2019-01-28, 0.9999999999999999, 0.0
NODE_0009851, 0.16841213359082682, 0.8315878664091731
MN389225|A/swine/Illinois/A02478609/2019|H1N1|USA|08/06/2019, 0.0, 1.0
NODE_0009852, 1.1038389800214135e-06, 0.99999889616102
MN184579|A/swine/Illinois/A02478555/2019|H1N1|USA|06/17/2019, 0.0, 1.0
VDL|A/swine/Illinois/47948/2019|H1N1|HA|swine|2019-06-24, 0.0, 0.9999999999999999
NODE_0009781, 0.9999989522766118, 1.0477233881671519e-06
EPI_ISL_380685|1561775|A/Washington/532/2019|Original|2019-03-21, 1.0, 0.0
NODE_0015551, 0.9999999987676547, 1.2323451670762672e-09
EPI_ISL_369982|1517767|A/Delaware/8117/2019|Original|2019-01-25, 0.9999999999999999, 0.0
NODE_0011006, 0.9999998528375504, 1.4716244954488125e-07
EPI_ISL_380965|1563989|A/Michigan/423/2019|Original|2019-04-20, 1.0, 0.0
NODE_0011007, 0.9999999994857228, 5.142770982340997e-10
EPI_ISL_359679|1461413|A/Michigan/244/2019|Original|2019-03-13, 0.9999999999999999, 0.0
NODE_0011008, 0.9999999999911706, 8.82939623915781e-12
EPI_ISL_501875|1769649|A/Ohio/9257/2019||2019-03-27, 1.0, 0.0
EPI_ISL_501883|1769657|A/Ohio/9271/2019||2019-03-26, 1.0, 0.0
NODE_0009835, 0.9999995359352116, 4.6406478829632393e-07
NODE_0009836, 0.9999993617042489, 6.382957512059011e-07
EPI_ISL_380705|1561935|A/Washington/580/2019|Original|2019-03-27, 1.0, 0.0
NODE_0009837, 0.9999999917723911, 8.227608888486677e-09
EPI_ISL_355483|1437566|A/Wisconsin/391/2019|Original|2019-03-28, 1.0, 0.0
EPI_ISL_366604|1500929|A/Virginia/8846/2019|Original|2019-03-13, 1.0, 0.0
EPI_ISL_355518|1437844|A/Illinois/26/2019|Original|2019-04-03, 0.9999999999999999, 0.0
NODE_0009839, 0.9999999987444549, 1.2555452204294534e-09
EPI_ISL_359290|1458328|A/Pennsylvania/647/2019|Original|2019-02-21, 1.0, 0.0
EPI_ISL_380692|1561831|A/Washington/560/2019|Original|2019-03-26, 1.0, 0.0
NODE_0015559, 0.9999999490541346, 5.094586543160582e-08
EPI_ISL_380680|1561735|A/Washington/498/2019|Original|2019-03-18, 1.0, 0.0
NODE_0015560, 0.999999845022543, 1.5497745694859052e-07
EPI_ISL_362267|1479896|A/Montana/30/2019|Original|2019-04-04, 0.9999999999999999, 0.0
NODE_0011013, 0.999999999663187, 3.3681316016149095e-10
EPI_ISL_354261|1433301|A/Washington/168/2019|Original|2019-03-11, 1.0, 0.0
NODE_0011014, 0.9999999999714202, 2.8579800126429985e-11
NODE_0011015, 0.9999999999993963, 6.03882187281324e-13
EPI_ISL_501887|1769661|A/Washington/9300/2019||2019-03-16, 1.0, 0.0
EPI_ISL_380380|1559351|A/Washington/482/2019|Original|2019-03-15, 1.0, 0.0
NODE_0011016, 0.999999999993958, 6.04194830646782e-12
EPI_ISL_380690|1561815|A/Washington/536/2019|Original|2019-03-22, 1.0, 0.0
EPI_ISL_380678|1561719|A/Washington/496/2019|Original|2019-03-18, 1.0, 0.0
NODE_0009816, 0.9999999999991153, 8.847599305721222e-13
EPI_ISL_372588|1527334|A/North_Dakota/9093/2019|Original|2019-03-14, 1.0, 0.0
EPI_ISL_358909|1455305|A/Michigan/57/2019|Original|2019-01-26, 1.0, 0.0
EPI_ISL_386878|1573964|A/West_Virginia/38/2019|Original|2019-07-22, 1.0, 0.0
NODE_0009826, 0.9999999115770951, 8.842290488607739e-08
EPI_ISL_380425|1559706|A/Michigan/329/2019|Original|2019-03-22, 1.0, 0.0
NODE_0011019, 0.9999999996406354, 3.5936453103259877e-10
EPI_ISL_380429|1559738|A/Michigan/345/2019|Original|2019-03-26, 1.0, 0.0
EPI_ISL_359673|1461365|A/Michigan/222/2019|Original|2019-03-08, 1.0, 0.0
NODE_0011020, 0.9999997789599447, 2.2104005527923395e-07
NODE_0009828, 0.9999991646005099, 8.353994901039848e-07
EPI_ISL_377954|1547483|A/Montana/37/2019|Original|2019-07-11, 1.0, 0.0
NODE_0011022, 0.9999992302127153, 7.697872847384465e-07
EPI_ISL_400357|1641101|A/Texas/10135/2019|Original|2019-10-02, 1.0, 0.0
EPI_ISL_391282|1592673|A/Florida/89/2019|Original|2019-07-31, 1.0, 0.0
NODE_0011023, 0.9999999458497185, 5.4150281526717015e-08
EPI_ISL_355507|1437757|A/Florida/40/2019|Original|2019-03-27, 0.9999999999999999, 0.0
NODE_0011024, 0.9999999967619684, 3.2380316875916265e-09
EPI_ISL_368168|1507908|A/Hawaii/49/2019|Original|2019-06-13, 1.0, 0.0
NODE_0011025, 0.9999999997645108, 2.3548929640096364e-10
EPI_ISL_364170|1488644|A/Georgia/27/2019|Original|2019-04-12, 1.0, 0.0
NODE_0011026, 0.9999999995975745, 4.024255393029151e-10
EPI_ISL_344826|1383151|A/North_Dakota/11/2019|Original|2019-02-17, 1.0, 0.0
NODE_0009823, 0.9999980532125461, 1.9467874538498407e-06
EPI_ISL_395472|1609828|A/Utah/47/2019|Original|2019-10-12, 1.0, 0.0
EPI_ISL_391286|1592705|A/Michigan/435/2019|Original|2019-08-18, 1.0, 0.0
NODE_0015576, 0.9999998317504334, 1.6824956661046562e-07
EPI_ISL_342294|1372887|A/Wisconsin/28/2019|Original|2019-01-31, 1.0, 0.0
NODE_0015577, 0.9999999636256502, 3.637434984498188e-08
EPI_ISL_348025|1398212|A/Virginia/12/2019|Original|2019-02-18, 1.0, 0.0
NODE_0015578, 0.9999999957412342, 4.258765763831657e-09
NODE_0009847, 0.9999983741450271, 1.6258549728952561e-06
EPI_ISL_353359|1427211|A/North_Carolina/16/2019|Original|2019-02-21, 1.0, 0.0
EPI_ISL_380816|1562812|A/Wisconsin/520/2019|Original|2019-04-07, 1.0, 0.0
NODE_0015580, 0.9999999695031069, 3.049689324174385e-08
NODE_0009789, 0.9999990062723128, 9.93727687237612e-07
EPI_ISL_349790|1408017|A/Illinois/12/2019|Original|2019-02-14, 0.9999999999999999, 0.0
NODE_0009790, 0.9999999996186512, 3.8134885113958323e-10
EPI_ISL_359833|1462633|A/Wisconsin/360/2019|Original|2019-03-18, 1.0, 0.0
